% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable2.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 01:33
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% lowPM_per              t (s)                    np_outflow_concentraion (mol/(m*s))
1.0E-14                  1791                     1.5537517784193072E-5
1.0E-14                  1792                     1.553756146421726E-5
1.0E-14                  1793                     1.5537605090075674E-5
1.0E-14                  1794                     1.5537648661768322E-5
1.0E-14                  1795                     1.5537692179295194E-5
1.0E-14                  1796                     1.5537735642656295E-5
1.0E-14                  1797                     1.5537779051851628E-5
1.0E-14                  1798                     1.5537822406881176E-5
1.0E-14                  1799                     1.5537865707744962E-5
1.0E-14                  1800                     1.5537908954442984E-5
1.0E-14                  1801                     1.5537952146975224E-5
1.0E-14                  1802                     1.5537995285341692E-5
1.0E-14                  1803                     1.55380383695424E-5
1.0E-14                  1804                     1.553808139957732E-5
1.0E-14                  1805                     1.5538124375446478E-5
1.0E-14                  1806                     1.5538167297149864E-5
1.0E-14                  1807                     1.5538210164687478E-5
1.0E-14                  1808                     1.5538252978059314E-5
1.0E-14                  1809                     1.5538295737265388E-5
1.0E-14                  1810                     1.553833844230568E-5
1.0E-14                  1811                     1.553838109318021E-5
1.0E-14                  1812                     1.5538423689888965E-5
1.0E-14                  1813                     1.553846623243195E-5
1.0E-14                  1814                     1.5538508720809157E-5
1.0E-14                  1815                     1.5538551155020605E-5
1.0E-14                  1816                     1.5538593535066272E-5
1.0E-14                  1817                     1.5538635860946168E-5
1.0E-14                  1818                     1.5538678132660288E-5
1.0E-14                  1819                     1.553872035020865E-5
1.0E-14                  1820                     1.553876251359123E-5
1.0E-14                  1821                     1.553880462280804E-5
1.0E-14                  1822                     1.553884667785908E-5
1.0E-14                  1823                     1.553888867874435E-5
1.0E-14                  1824                     1.5538930625463843E-5
1.0E-14                  1825                     1.5538972518017563E-5
1.0E-14                  1826                     1.5539014356405524E-5
1.0E-14                  1827                     1.55390561406277E-5
1.0E-14                  1828                     1.5539097870684113E-5
1.0E-14                  1829                     1.553913954657475E-5
1.0E-14                  1830                     1.5539181168299616E-5
1.0E-14                  1831                     1.553922273585871E-5
1.0E-14                  1832                     1.553926424925204E-5
1.0E-14                  1833                     1.553930570847959E-5
1.0E-14                  1834                     1.5539347113541366E-5
1.0E-14                  1835                     1.5539388464437384E-5
1.0E-14                  1836                     1.5539429761167613E-5
1.0E-14                  1837                     1.5539471003732078E-5
1.0E-14                  1838                     1.553951219213077E-5
1.0E-14                  1839                     1.553955332636369E-5
1.0E-14                  1840                     1.5539594406430846E-5
1.0E-14                  1841                     1.553963543233223E-5
1.0E-14                  1842                     1.553967640406783E-5
1.0E-14                  1843                     1.5539717321637668E-5
1.0E-14                  1844                     1.5539758185041732E-5
1.0E-14                  1845                     1.553979899428003E-5
1.0E-14                  1846                     1.5539839749352545E-5
1.0E-14                  1847                     1.5539880450259295E-5
1.0E-14                  1848                     1.5539921097000276E-5
1.0E-14                  1849                     1.553996168957548E-5
1.0E-14                  1850                     1.5540002227984914E-5
1.0E-14                  1851                     1.554004271222858E-5
1.0E-14                  1852                     1.554008314230647E-5
1.0E-14                  1853                     1.5540123518218593E-5
1.0E-14                  1854                     1.5540163839964935E-5
1.0E-14                  1855                     1.5540204107545515E-5
1.0E-14                  1856                     1.554024432096032E-5
1.0E-14                  1857                     1.554028448020936E-5
1.0E-14                  1858                     1.5540324585292618E-5
1.0E-14                  1859                     1.5540364636210112E-5
1.0E-14                  1860                     1.5540404632961828E-5
1.0E-14                  1861                     1.5540444575547776E-5
1.0E-14                  1862                     1.5540484463967953E-5
1.0E-14                  1863                     1.5540524298222347E-5
1.0E-14                  1864                     1.5540564078310988E-5
1.0E-14                  1865                     1.554060380423385E-5
1.0E-14                  1866                     1.5540643475990936E-5
1.0E-14                  1867                     1.5540683093582252E-5
1.0E-14                  1868                     1.5540722657007802E-5
1.0E-14                  1869                     1.554076216626757E-5
1.0E-14                  1870                     1.554080162136158E-5
1.0E-14                  1871                     1.5540841022289812E-5
1.0E-14                  1872                     1.554088036905227E-5
1.0E-14                  1873                     1.5540919661648956E-5
1.0E-14                  1874                     1.5540958900079874E-5
1.0E-14                  1875                     1.554099808434502E-5
1.0E-14                  1876                     1.5541037214444392E-5
1.0E-14                  1877                     1.5541076290377996E-5
1.0E-14                  1878                     1.5541115312145834E-5
1.0E-14                  1879                     1.5541154279747885E-5
1.0E-14                  1880                     1.5541193193184173E-5
1.0E-14                  1881                     1.5541232052454687E-5
1.0E-14                  1882                     1.5541270857559427E-5
1.0E-14                  1883                     1.5541309608498404E-5
1.0E-14                  1884                     1.5541348305271604E-5
1.0E-14                  1885                     1.5541386947879038E-5
1.0E-14                  1886                     1.5541425536320695E-5
1.0E-14                  1887                     1.5541464070596576E-5
1.0E-14                  1888                     1.5541502550706693E-5
1.0E-14                  1889                     1.5541540976651034E-5
1.0E-14                  1890                     1.5541579348429608E-5
1.0E-14                  1891                     1.55416176660424E-5
1.0E-14                  1892                     1.554165592948944E-5
1.0E-14                  1893                     1.5541694138770693E-5
1.0E-14                  1894                     1.554173229388618E-5
1.0E-14                  1895                     1.5541770394835893E-5
1.0E-14                  1896                     1.5541808441619834E-5
1.0E-14                  1897                     1.5541846434238003E-5
1.0E-14                  1898                     1.5541884372690398E-5
1.0E-14                  1899                     1.5541922256977028E-5
1.0E-14                  1900                     1.554196008709788E-5
1.0E-14                  1901                     1.554199786305297E-5
1.0E-14                  1902                     1.5542035584842284E-5
1.0E-14                  1903                     1.554207325246582E-5
1.0E-14                  1904                     1.554211086592359E-5
1.0E-14                  1905                     1.554214842521559E-5
1.0E-14                  1906                     1.554218593034181E-5
1.0E-14                  1907                     1.554222338130226E-5
1.0E-14                  1908                     1.554226077809695E-5
1.0E-14                  1909                     1.554229812072586E-5
1.0E-14                  1910                     1.5542335409189E-5
1.0E-14                  1911                     1.554237264348637E-5
1.0E-14                  1912                     1.554240982361797E-5
1.0E-14                  1913                     1.554244694958379E-5
1.0E-14                  1914                     1.5542484021383843E-5
1.0E-14                  1915                     1.5542521039018125E-5
1.0E-14                  1916                     1.5542558002486632E-5
1.0E-14                  1917                     1.554259491178937E-5
1.0E-14                  1918                     1.554263176692634E-5
1.0E-14                  1919                     1.5542668567897534E-5
1.0E-14                  1920                     1.5542705314702955E-5
1.0E-14                  1921                     1.5542742007342615E-5
1.0E-14                  1922                     1.554277864581649E-5
1.0E-14                  1923                     1.55428152301246E-5
1.0E-14                  1924                     1.5542851760266937E-5
1.0E-14                  1925                     1.5542888236243503E-5
1.0E-14                  1926                     1.55429246580543E-5
1.0E-14                  1927                     1.554296102569932E-5
1.0E-14                  1928                     1.5542997339178567E-5
1.0E-14                  1929                     1.554303359849205E-5
1.0E-14                  1930                     1.554306980363976E-5
1.0E-14                  1931                     1.5543105954621694E-5
1.0E-14                  1932                     1.5543142051437863E-5
1.0E-14                  1933                     1.5543178094088254E-5
1.0E-14                  1934                     1.5543214082572877E-5
1.0E-14                  1935                     1.5543250016891728E-5
1.0E-14                  1936                     1.5543285897044808E-5
1.0E-14                  1937                     1.5543321723032106E-5
1.0E-14                  1938                     1.554335749485365E-5
1.0E-14                  1939                     1.5543393212509408E-5
1.0E-14                  1940                     1.55434288759994E-5
1.0E-14                  1941                     1.554346448532362E-5
1.0E-14                  1942                     1.554350004048207E-5
1.0E-14                  1943                     1.5543535541474746E-5
1.0E-14                  1944                     1.5543570988301654E-5
1.0E-14                  1945                     1.554360638096279E-5
1.0E-14                  1946                     1.5543641719458147E-5
1.0E-14                  1947                     1.554367700378774E-5
1.0E-14                  1948                     1.5543712233951565E-5
1.0E-14                  1949                     1.5543747409949605E-5
1.0E-14                  1950                     1.554378253178188E-5
1.0E-14                  1951                     1.554381759944839E-5
1.0E-14                  1952                     1.5543852612949118E-5
1.0E-14                  1953                     1.5543887572284082E-5
1.0E-14                  1954                     1.554392247745327E-5
1.0E-14                  1955                     1.5543957328456695E-5
1.0E-14                  1956                     1.5543992125294337E-5
1.0E-14                  1957                     1.554402686796621E-5
1.0E-14                  1958                     1.554406155647231E-5
1.0E-14                  1959                     1.5544096190812645E-5
1.0E-14                  1960                     1.5544130770987205E-5
1.0E-14                  1961                     1.5544165296995996E-5
1.0E-14                  1962                     1.554419976883901E-5
1.0E-14                  1963                     1.5544234186516254E-5
1.0E-14                  1964                     1.5544268550027724E-5
1.0E-14                  1965                     1.5544302859373433E-5
1.0E-14                  1966                     1.554433711455336E-5
1.0E-14                  1967                     1.554437131556753E-5
1.0E-14                  1968                     1.554440546241591E-5
1.0E-14                  1969                     1.5544439555098522E-5
1.0E-14                  1970                     1.5544473593615373E-5
1.0E-14                  1971                     1.554450757796644E-5
1.0E-14                  1972                     1.554454150815175E-5
1.0E-14                  1973                     1.5544575384171273E-5
1.0E-14                  1974                     1.554460920602503E-5
1.0E-14                  1975                     1.554464297371301E-5
1.0E-14                  1976                     1.5544676687235233E-5
1.0E-14                  1977                     1.5544710373610073E-5
1.0E-14                  1978                     1.5544745613293525E-5
1.0E-14                  1979                     1.5544780815072134E-5
1.0E-14                  1980                     1.554481597894589E-5
1.0E-14                  1981                     1.5544851104914792E-5
1.0E-14                  1982                     1.554488619297885E-5
1.0E-14                  1983                     1.5544921243138055E-5
1.0E-14                  1984                     1.554495625539241E-5
1.0E-14                  1985                     1.554499122974192E-5
1.0E-14                  1986                     1.5545026166186576E-5
1.0E-14                  1987                     1.5545061064726376E-5
1.0E-14                  1988                     1.5545095925361327E-5
1.0E-14                  1989                     1.5545130748091435E-5
1.0E-14                  1990                     1.554516553291669E-5
1.0E-14                  1991                     1.55452002798371E-5
1.0E-14                  1992                     1.5545234988852647E-5
1.0E-14                  1993                     1.5545269659963356E-5
1.0E-14                  1994                     1.5545304293169212E-5
1.0E-14                  1995                     1.554533888847022E-5
1.0E-14                  1996                     1.5545373445866374E-5
1.0E-14                  1997                     1.5545407965357678E-5
1.0E-14                  1998                     1.5545442446944138E-5
1.0E-14                  1999                     1.554547689062574E-5
1.0E-14                  2000                     1.55455112964025E-5
