% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:56
% Table:              tce_outflow_concentration1 - tce_outflow_concentraion (tce_outflow_concentraion)
% lowPM_per              t (s)                    tce_outflow_concentraion (mol/(m*s))
1.0E-11                  1812                     1.3346354358277001E-18
1.0E-11                  1813                     1.3058756964050039E-18
1.0E-11                  1814                     1.2777497582854415E-18
1.0E-11                  1815                     1.2502576214690119E-18
1.0E-11                  1816                     1.2233992859557157E-18
1.0E-11                  1817                     1.1971747517455528E-18
1.0E-11                  1818                     1.1715840188385224E-18
1.0E-11                  1819                     1.1466270872346263E-18
1.0E-11                  1820                     1.1223039569338633E-18
1.0E-11                  1821                     1.0986146279362328E-18
1.0E-11                  1822                     1.0755591002417363E-18
1.0E-11                  1823                     1.0531373738503726E-18
1.0E-11                  1824                     1.0313494487621424E-18
1.0E-11                  1825                     1.0101953249770458E-18
1.0E-11                  1826                     9.896750024950824E-19
1.0E-11                  1827                     9.697884813162515E-19
1.0E-11                  1828                     9.505357614405544E-19
1.0E-11                  1829                     9.319168428679906E-19
1.0E-11                  1830                     9.139317255985602E-19
1.0E-11                  1831                     8.962950523721116E-19
1.0E-11                  1832                     8.769933891009778E-19
1.0E-11                  1833                     8.580963869573231E-19
1.0E-11                  1834                     8.396040459411479E-19
1.0E-11                  1835                     8.215163660524512E-19
1.0E-11                  1836                     8.038333472912339E-19
1.0E-11                  1837                     7.865549896574953E-19
1.0E-11                  1838                     7.696812931512362E-19
1.0E-11                  1839                     7.532122577724558E-19
1.0E-11                  1840                     7.37147883521154E-19
1.0E-11                  1841                     7.214881703973322E-19
1.0E-11                  1842                     7.062331184009889E-19
1.0E-11                  1843                     6.9138272753212465E-19
1.0E-11                  1844                     6.769369977907395E-19
1.0E-11                  1845                     6.628959291768335E-19
1.0E-11                  1846                     6.492595216904064E-19
1.0E-11                  1847                     6.360277753314583E-19
1.0E-11                  1848                     6.232006900999895E-19
1.0E-11                  1849                     6.107782659959996E-19
1.0E-11                  1850                     5.987605030194886E-19
1.0E-11                  1851                     5.871474011704566E-19
1.0E-11                  1852                     5.759389604489043E-19
1.0E-11                  1853                     5.638516909238995E-19
1.0E-11                  1854                     5.517035739680106E-19
1.0E-11                  1855                     5.398138167304195E-19
1.0E-11                  1856                     5.28182419211127E-19
1.0E-11                  1857                     5.168093814101318E-19
1.0E-11                  1858                     5.056947033274349E-19
1.0E-11                  1859                     4.948383849630359E-19
1.0E-11                  1860                     4.842404263169349E-19
1.0E-11                  1861                     4.739008273891321E-19
1.0E-11                  1862                     4.638195881796271E-19
1.0E-11                  1863                     4.539967086884203E-19
1.0E-11                  1864                     4.444321889155113E-19
1.0E-11                  1865                     4.351260288609004E-19
1.0E-11                  1866                     4.2607822852458744E-19
1.0E-11                  1867                     4.1728878790657257E-19
1.0E-11                  1868                     4.087577070068556E-19
1.0E-11                  1869                     4.0048498582543666E-19
1.0E-11                  1870                     3.9247062436231595E-19
1.0E-11                  1871                     3.84714622617493E-19
1.0E-11                  1872                     3.7721698059096816E-19
1.0E-11                  1873                     3.69977698282741E-19
1.0E-11                  1874                     3.6251785497383063E-19
1.0E-11                  1875                     3.547087612933211E-19
1.0E-11                  1876                     3.4706461803939784E-19
1.0E-11                  1877                     3.3958542521206086E-19
1.0E-11                  1878                     3.322711828113101E-19
1.0E-11                  1879                     3.2512189083714536E-19
1.0E-11                  1880                     3.1813754928956707E-19
1.0E-11                  1881                     3.1131815816857475E-19
1.0E-11                  1882                     3.046637174741687E-19
1.0E-11                  1883                     2.981742272063489E-19
1.0E-11                  1884                     2.9184968736511535E-19
1.0E-11                  1885                     2.856900979504679E-19
1.0E-11                  1886                     2.796954589624068E-19
1.0E-11                  1887                     2.738657704009318E-19
1.0E-11                  1888                     2.682010322660431E-19
1.0E-11                  1889                     2.627012445577404E-19
1.0E-11                  1890                     2.5736640727602406E-19
1.0E-11                  1891                     2.5219652042089387E-19
1.0E-11                  1892                     2.4719158399234997E-19
1.0E-11                  1893                     2.4235159799039213E-19
1.0E-11                  1894                     2.3767656241502077E-19
1.0E-11                  1895                     2.330719179350884E-19
1.0E-11                  1896                     2.280523254650805E-19
1.0E-11                  1897                     2.2313804496623566E-19
1.0E-11                  1898                     2.1832907643855368E-19
1.0E-11                  1899                     2.1362541988203498E-19
1.0E-11                  1900                     2.0902707529667924E-19
1.0E-11                  1901                     2.0453404268248648E-19
1.0E-11                  1902                     2.0014632203945678E-19
1.0E-11                  1903                     1.9586391336759E-19
1.0E-11                  1904                     1.9168681666688624E-19
1.0E-11                  1905                     1.876150319373455E-19
1.0E-11                  1906                     1.8364855917896792E-19
1.0E-11                  1907                     1.7978739839175327E-19
1.0E-11                  1908                     1.7603154957570154E-19
1.0E-11                  1909                     1.7238101273081298E-19
1.0E-11                  1910                     1.6883578785708733E-19
1.0E-11                  1911                     1.653958749545247E-19
1.0E-11                  1912                     1.6206127402312518E-19
1.0E-11                  1913                     1.5883198506288864E-19
1.0E-11                  1914                     1.5570800807381503E-19
1.0E-11                  1915                     1.526893430559046E-19
1.0E-11                  1916                     1.4977599000915705E-19
1.0E-11                  1917                     1.466201398860865E-19
1.0E-11                  1918                     1.4346101429372248E-19
1.0E-11                  1919                     1.4036912410238498E-19
1.0E-11                  1920                     1.373444693120742E-19
1.0E-11                  1921                     1.3438704992279006E-19
1.0E-11                  1922                     1.314968659345325E-19
1.0E-11                  1923                     1.2867391734730164E-19
1.0E-11                  1924                     1.259182041610975E-19
1.0E-11                  1925                     1.232297263759199E-19
1.0E-11                  1926                     1.2060848399176905E-19
1.0E-11                  1927                     1.1805447700864489E-19
1.0E-11                  1928                     1.155677054265472E-19
1.0E-11                  1929                     1.1314816924547635E-19
1.0E-11                  1930                     1.1079586846543202E-19
1.0E-11                  1931                     1.085108030864144E-19
1.0E-11                  1932                     1.0629297310842348E-19
1.0E-11                  1933                     1.0414237853145914E-19
1.0E-11                  1934                     1.0205901935552149E-19
1.0E-11                  1935                     1.0004289558061049E-19
1.0E-11                  1936                     9.809400720672612E-20
1.0E-11                  1937                     9.621235423386842E-20
1.0E-11                  1938                     9.426475456050432E-20
1.0E-11                  1939                     9.223403395663137E-20
1.0E-11                  1940                     9.024623876679508E-20
1.0E-11                  1941                     8.830136899099541E-20
1.0E-11                  1942                     8.63994246292324E-20
1.0E-11                  1943                     8.454040568150592E-20
1.0E-11                  1944                     8.272431214781612E-20
1.0E-11                  1945                     8.095114402816297E-20
1.0E-11                  1946                     7.92209013225464E-20
1.0E-11                  1947                     7.753358403096645E-20
1.0E-11                  1948                     7.588919215342318E-20
1.0E-11                  1949                     7.428772568991651E-20
1.0E-11                  1950                     7.272918464044647E-20
1.0E-11                  1951                     7.121356900501303E-20
1.0E-11                  1952                     6.974087878361622E-20
1.0E-11                  1953                     6.831111397625603E-20
1.0E-11                  1954                     6.692427458293251E-20
1.0E-11                  1955                     6.558036060364553E-20
1.0E-11                  1956                     6.427937203839524E-20
1.0E-11                  1957                     6.302130888718156E-20
1.0E-11                  1958                     6.180617115000453E-20
1.0E-11                  1959                     6.060405473989764E-20
1.0E-11                  1960                     5.929875492147356E-20
1.0E-11                  1961                     5.802085995601846E-20
1.0E-11                  1962                     5.677036984353227E-20
1.0E-11                  1963                     5.55472845840151E-20
1.0E-11                  1964                     5.43516041774669E-20
1.0E-11                  1965                     5.3183328623887643E-20
1.0E-11                  1966                     5.2042457923277357E-20
1.0E-11                  1967                     5.0928992075636085E-20
1.0E-11                  1968                     4.984293108096374E-20
1.0E-11                  1969                     4.8784274939260364E-20
1.0E-11                  1970                     4.7753023650525974E-20
1.0E-11                  1971                     4.674917721476057E-20
1.0E-11                  1972                     4.577273563196408E-20
1.0E-11                  1973                     4.482369890213661E-20
1.0E-11                  1974                     4.390206702527809E-20
1.0E-11                  1975                     4.3007840001388553E-20
1.0E-11                  1976                     4.214101783046795E-20
1.0E-11                  1977                     4.130160051251634E-20
1.0E-11                  1978                     4.048958804753372E-20
1.0E-11                  1979                     3.9704980435520035E-20
1.0E-11                  1980                     3.894777767647533E-20
1.0E-11                  1981                     3.8123874736488653E-20
1.0E-11                  1982                     3.730239829097815E-20
1.0E-11                  1983                     3.649841778165668E-20
1.0E-11                  1984                     3.5711933208524234E-20
1.0E-11                  1985                     3.4942944571580824E-20
1.0E-11                  1986                     3.419145187082642E-20
1.0E-11                  1987                     3.3457455106261045E-20
1.0E-11                  1988                     3.274095427788467E-20
1.0E-11                  1989                     3.2041949385697364E-20
1.0E-11                  1990                     3.1360440429699066E-20
1.0E-11                  1991                     3.0696427409889777E-20
1.0E-11                  1992                     3.004991032626953E-20
1.0E-11                  1993                     2.942088917883832E-20
1.0E-11                  1994                     2.880936396759612E-20
1.0E-11                  1995                     2.821533469254295E-20
1.0E-11                  1996                     2.763880135367878E-20
1.0E-11                  1997                     2.7079763951003668E-20
1.0E-11                  1998                     2.6538222484517567E-20
1.0E-11                  1999                     2.6014176954220492E-20
1.0E-11                  2000                     2.5507627360112453E-20
