% Model:              NP_reactive_flow_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 7 2020, 21:51
% Table:              tce_retention_mass_4 - tce_outflow_mass_Inte (tce_outflow_Inte)
% lowPM_per              t (s)                    tce_retention_mass (mol/m)
1.0E-14                  1808                     2.2941905994649477E-5
1.0E-14                  1809                     2.2914773471772912E-5
1.0E-14                  1810                     2.2887672607599204E-5
1.0E-14                  1811                     2.2860603402128405E-5
1.0E-14                  1812                     2.2833565855360408E-5
1.0E-14                  1813                     2.2806559967295306E-5
1.0E-14                  1814                     2.2779585737933054E-5
1.0E-14                  1815                     2.2752643167273653E-5
1.0E-14                  1816                     2.2725732255317146E-5
1.0E-14                  1817                     2.2698853002063483E-5
1.0E-14                  1818                     2.2672005407512687E-5
1.0E-14                  1819                     2.2645189471664772E-5
1.0E-14                  1820                     2.2618405194519697E-5
1.0E-14                  1821                     2.2591652576077476E-5
1.0E-14                  1822                     2.2564931616338153E-5
1.0E-14                  1823                     2.2538242315301677E-5
1.0E-14                  1824                     2.251158467296803E-5
1.0E-14                  1825                     2.2484958689337297E-5
1.0E-14                  1826                     2.2458364364409413E-5
1.0E-14                  1827                     2.2431801698184383E-5
1.0E-14                  1828                     2.2405270690662214E-5
1.0E-14                  1829                     2.2378771341842925E-5
1.0E-14                  1830                     2.2352303651726473E-5
1.0E-14                  1831                     2.232586762031292E-5
1.0E-14                  1832                     2.229946324760219E-5
1.0E-14                  1833                     2.227309053359434E-5
1.0E-14                  1834                     2.224674947828938E-5
1.0E-14                  1835                     2.2220440081687245E-5
1.0E-14                  1836                     2.219416234378799E-5
1.0E-14                  1837                     2.21679162645916E-5
1.0E-14                  1838                     2.2141701844098084E-5
1.0E-14                  1839                     2.211551908230737E-5
1.0E-14                  1840                     2.2089367979219603E-5
1.0E-14                  1841                     2.206324853483466E-5
1.0E-14                  1842                     2.2037160749152565E-5
1.0E-14                  1843                     2.2011104622173365E-5
1.0E-14                  1844                     2.1985080153897002E-5
1.0E-14                  1845                     2.1959087344323513E-5
1.0E-14                  1846                     2.193312619345288E-5
1.0E-14                  1847                     2.1907196701285152E-5
1.0E-14                  1848                     2.1881298867820238E-5
1.0E-14                  1849                     2.1855432693058226E-5
1.0E-14                  1850                     2.1829598176999044E-5
1.0E-14                  1851                     2.1803795319642732E-5
1.0E-14                  1852                     2.177802412098928E-5
1.0E-14                  1853                     2.1752284581038698E-5
1.0E-14                  1854                     2.172657669979096E-5
1.0E-14                  1855                     2.1700900477246132E-5
1.0E-14                  1856                     2.1675255913404134E-5
1.0E-14                  1857                     2.1649643008264986E-5
1.0E-14                  1858                     2.1624061761828746E-5
1.0E-14                  1859                     2.159851217409533E-5
1.0E-14                  1860                     2.157299424506478E-5
1.0E-14                  1861                     2.1547507974737136E-5
1.0E-14                  1862                     2.1522053363112304E-5
1.0E-14                  1863                     2.1496630410190327E-5
1.0E-14                  1864                     2.1471239115971274E-5
1.0E-14                  1865                     2.144587948045506E-5
1.0E-14                  1866                     2.142055150364167E-5
1.0E-14                  1867                     2.1395255185531202E-5
1.0E-14                  1868                     2.1369990526123558E-5
1.0E-14                  1869                     2.1344757525418788E-5
1.0E-14                  1870                     2.1319556183416885E-5
1.0E-14                  1871                     2.1294386500117812E-5
1.0E-14                  1872                     2.1269248475521655E-5
1.0E-14                  1873                     2.1244142109628293E-5
1.0E-14                  1874                     2.1219067402437887E-5
1.0E-14                  1875                     2.119402435395028E-5
1.0E-14                  1876                     2.1169012964165565E-5
1.0E-14                  1877                     2.114403323308369E-5
1.0E-14                  1878                     2.1119085160704706E-5
1.0E-14                  1879                     2.109416874702858E-5
1.0E-14                  1880                     2.1069283992055276E-5
1.0E-14                  1881                     2.1044430895784874E-5
1.0E-14                  1882                     2.1019609458217346E-5
1.0E-14                  1883                     2.099481967935264E-5
1.0E-14                  1884                     2.0970061559190804E-5
1.0E-14                  1885                     2.094533509773185E-5
1.0E-14                  1886                     2.0920640294975748E-5
1.0E-14                  1887                     2.089597715092252E-5
1.0E-14                  1888                     2.087134566557217E-5
1.0E-14                  1889                     2.0846745838924675E-5
1.0E-14                  1890                     2.0822177670980008E-5
1.0E-14                  1891                     2.0797641161738242E-5
1.0E-14                  1892                     2.077313631119933E-5
1.0E-14                  1893                     2.0748663119363262E-5
1.0E-14                  1894                     2.072422158623008E-5
1.0E-14                  1895                     2.0699811711799765E-5
1.0E-14                  1896                     2.0675433496072278E-5
1.0E-14                  1897                     2.0651086939047686E-5
1.0E-14                  1898                     2.0626772040725944E-5
1.0E-14                  1899                     2.0602488801107067E-5
1.0E-14                  1900                     2.0578237220191067E-5
1.0E-14                  1901                     2.0554017297977927E-5
1.0E-14                  1902                     2.0529829034467638E-5
1.0E-14                  1903                     2.050567242966021E-5
1.0E-14                  1904                     2.0481547483555638E-5
1.0E-14                  1905                     2.045745419615393E-5
1.0E-14                  1906                     2.0433392567455135E-5
1.0E-14                  1907                     2.0409362597459163E-5
1.0E-14                  1908                     2.0385364286166057E-5
1.0E-14                  1909                     2.0361397633575823E-5
1.0E-14                  1910                     2.033746263968842E-5
1.0E-14                  1911                     2.031355930450393E-5
1.0E-14                  1912                     2.028968762802228E-5
1.0E-14                  1913                     2.026584761024347E-5
1.0E-14                  1914                     2.0242039251167546E-5
1.0E-14                  1915                     2.0218262550794496E-5
1.0E-14                  1916                     2.019451750912428E-5
1.0E-14                  1917                     2.0170804126156943E-5
1.0E-14                  1918                     2.014712240189246E-5
1.0E-14                  1919                     2.0123472336330852E-5
1.0E-14                  1920                     2.0099853929472128E-5
1.0E-14                  1921                     2.0076267181316224E-5
1.0E-14                  1922                     2.0052712091863235E-5
1.0E-14                  1923                     2.002918866111307E-5
1.0E-14                  1924                     2.0005696889065768E-5
1.0E-14                  1925                     1.9982236775721357E-5
1.0E-14                  1926                     1.9958808321079773E-5
1.0E-14                  1927                     1.993541152514106E-5
1.0E-14                  1928                     1.9912046387905248E-5
1.0E-14                  1929                     1.9888712909372252E-5
1.0E-14                  1930                     1.9865411089542128E-5
1.0E-14                  1931                     1.9842140928414904E-5
1.0E-14                  1932                     1.9818902425990504E-5
1.0E-14                  1933                     1.979569558226898E-5
1.0E-14                  1934                     1.9772520397250303E-5
1.0E-14                  1935                     1.9749376870934518E-5
1.0E-14                  1936                     1.9726265003321594E-5
1.0E-14                  1937                     1.9703184794411524E-5
1.0E-14                  1938                     1.9680136244204308E-5
1.0E-14                  1939                     1.965711935269997E-5
1.0E-14                  1940                     1.963413411989847E-5
1.0E-14                  1941                     1.9611180545799874E-5
1.0E-14                  1942                     1.9588258630404127E-5
1.0E-14                  1943                     1.9565368373711217E-5
1.0E-14                  1944                     1.9542509775721182E-5
1.0E-14                  1945                     1.9519682836434044E-5
1.0E-14                  1946                     1.9496887555849723E-5
1.0E-14                  1947                     1.9474123933968275E-5
1.0E-14                  1948                     1.9451391970789702E-5
1.0E-14                  1949                     1.942869166631399E-5
1.0E-14                  1950                     1.940602302054116E-5
1.0E-14                  1951                     1.9383386033471167E-5
1.0E-14                  1952                     1.936078070510404E-5
1.0E-14                  1953                     1.9338207035439763E-5
1.0E-14                  1954                     1.9315665024478395E-5
1.0E-14                  1955                     1.9293154672219856E-5
1.0E-14                  1956                     1.9270675978664158E-5
1.0E-14                  1957                     1.9248228943811364E-5
1.0E-14                  1958                     1.922581356766144E-5
1.0E-14                  1959                     1.9203429850214345E-5
1.0E-14                  1960                     1.9181077791470116E-5
1.0E-14                  1961                     1.915875739142878E-5
1.0E-14                  1962                     1.9136468650090297E-5
1.0E-14                  1963                     1.9114211567454653E-5
1.0E-14                  1964                     1.9091986143521914E-5
1.0E-14                  1965                     1.9069792378292002E-5
1.0E-14                  1966                     1.9047630271764954E-5
1.0E-14                  1967                     1.9025499823940776E-5
1.0E-14                  1968                     1.900340103481947E-5
1.0E-14                  1969                     1.8981333904401036E-5
1.0E-14                  1970                     1.895929843268545E-5
1.0E-14                  1971                     1.8937294619672712E-5
1.0E-14                  1972                     1.891532246536284E-5
1.0E-14                  1973                     1.8893381969755854E-5
1.0E-14                  1974                     1.887147313285174E-5
1.0E-14                  1975                     1.8849595954650455E-5
1.0E-14                  1976                     1.8827750435152053E-5
1.0E-14                  1977                     1.880592719986873E-5
1.0E-14                  1978                     1.8783577883094295E-5
1.0E-14                  1979                     1.876125458302326E-5
1.0E-14                  1980                     1.8738957299655663E-5
1.0E-14                  1981                     1.8716686032991437E-5
1.0E-14                  1982                     1.8694440783030675E-5
1.0E-14                  1983                     1.8672221549773292E-5
1.0E-14                  1984                     1.865002833321933E-5
1.0E-14                  1985                     1.8627861133368795E-5
1.0E-14                  1986                     1.860571995022167E-5
1.0E-14                  1987                     1.8583604783777954E-5
1.0E-14                  1988                     1.8561515634037656E-5
1.0E-14                  1989                     1.8539452501000747E-5
1.0E-14                  1990                     1.8517415384667305E-5
1.0E-14                  1991                     1.8495404285037215E-5
1.0E-14                  1992                     1.8473419202110566E-5
1.0E-14                  1993                     1.8451460135887366E-5
1.0E-14                  1994                     1.842952708636752E-5
1.0E-14                  1995                     1.840762005355111E-5
1.0E-14                  1996                     1.838573903743812E-5
1.0E-14                  1997                     1.8363884038028535E-5
1.0E-14                  1998                     1.8342055055322373E-5
1.0E-14                  1999                     1.8320252089319604E-5
1.0E-14                  2000                     1.829847514002029E-5
